id,year,title,event_type,authors
6274,2016,Generalized Correspondence-LDA Models (GC-LDA) for Identifying Functional Regions in the Brain,Poster,"['Michael N. Jones', 'Oluwasanmi O. Koyejo', 'Timothy Rubin', 'Tal Yarkoni']"
6275,2016,Ladder Variational Autoencoders,Poster,"['Ole Winther', 'Tapani Raiko', 'S?ren Kaae S?nderby', 'Casper Kaae S?nderby', 'Lars Maal?e']"
6276,2016,Select-and-Sample for Spike-and-Slab Sparse Coding,Poster,"['J?rg L?cke', 'Abdul-Saboor Sheikh']"
6277,2016,Refined Lower Bounds for Adversarial Bandits,Poster,"['Tor Lattimore', 'S?bastien Gerchinovitz']"
6278,2016,CRF-CNN: Modeling Structured Information in Human Pose Estimation,Poster,"['Xiaogang Wang', 'Xiao Chu', 'Wanli Ouyang', 'hongsheng Li']"
6279,2016,Natural-Parameter Networks: A Class of Probabilistic Neural Networks,Poster,"['Dit-Yan Yeung', 'Hao Wang', 'Xingjian SHI']"
628,1992,Unsupervised Discrimination of Clustered Data via Optimization of Binary Information Gain,,"['Terrence J. Sejnowski', 'Nicol N. Schraudolph']"
6280,2016,DeepMath - Deep Sequence Models for Premise Selection,Poster,"['Christian Szegedy', 'Geoffrey Irving', 'Alexander A. Alemi', 'Niklas Een', 'Francois Chollet', 'Josef Urban']"
6281,2016,Optimizing affinity-based binary hashing using auxiliary coordinates,Poster,"['Miguel A. Carreira-Perpinan', 'Ramin Raziperchikolaei']"
6282,2016,Stochastic Gradient Geodesic MCMC Methods,Poster,"['Yang Song', 'Jun Zhu', 'Chang Liu']"
6283,2016,Deconvolving Feedback Loops in Recommender Systems,Poster,"['David F. Gleich', 'Ayan Sinha', 'Karthik Ramani']"
6284,2016,Latent Attention For If-Then Program Synthesis,Poster,"['Dawn Song', 'Chang Liu', 'Xinyun Chen', 'Eui Chul Shin', 'Mingcheng Chen']"
6285,2016,A Multi-step Inertial Forward-Backward Splitting Method for Non-convex Optimization,Poster,"['Jalal Fadili', 'Jingwei Liang', 'Gabriel Peyr?']"
6286,2016,Barzilai-Borwein Step Size for Stochastic Gradient Descent,Poster,"['Shiqian Ma', 'Conghui Tan', 'Yu-Hong Dai', 'Yuqiu Qian']"
6287,2016,Pairwise Choice Markov Chains,Poster,"['Johan Ugander', 'Stephen Ragain']"
6288,2016,Split LBI: An Iterative Regularization Path with Structural Sparsity,Poster,"['Chendi Huang', 'Xinwei Sun', 'Jiechao Xiong', 'Yuan Yao']"
6289,2016,An ensemble diversity approach to supervised binary hashing,Poster,"['Miguel A. Carreira-Perpinan', 'Ramin Raziperchikolaei']"
629,1992,Hidden Markov Models in Molecular Biology: New Algorithms and Applications,,"['Pierre Baldi', 'Yves Chauvin', 'Tim Hunkapiller', 'Marcella A. McClure']"
6290,2016,Measuring the reliability of MCMC inference with bidirectional Monte Carlo,Poster,"['Daniel M. Roy', 'Roger B. Grosse', 'Siddharth Ancha']"
6291,2016,Unsupervised Learning from Noisy Networks with Applications to Hi-C Data,Poster,"['Serafim Batzoglou', 'Bo Wang', 'Junjie Zhu', 'Armin Pourshafeie', 'Oana Ursu', 'Anshul Kundaje']"
6292,2016,Linear Contextual Bandits with Knapsacks,Poster,"['Shipra Agrawal', 'Nikhil Devanur']"
6293,2016,Variance Reduction in Stochastic Gradient Langevin Dynamics,Poster,"['Sashank J. Reddi', 'Alexander J. Smola', 'Eric P. Xing', 'Sinead A. Williamson', 'Barnabas Poczos', 'Kumar Avinava Dubey']"
6294,2016,Safe Policy Improvement by Minimizing Robust Baseline Regret,Poster,"['Mohammad Ghavamzadeh', 'Marek Petrik', 'Yinlam Chow']"
6295,2016,Can Active Memory Replace Attention?,Poster,"['Samy Bengio', '?ukasz Kaiser']"
6296,2016,Kronecker Determinantal Point Processes,Poster,"['Suvrit Sra', 'Zelda E. Mariet']"
6297,2016,Consistent Estimation of Functions of Data Missing Non-Monotonically and Not at Random,Poster,['Ilya Shpitser']
6298,2016,Scaling Memory-Augmented Neural Networks with Sparse Reads and Writes,Poster,"['Andrew W. Senior', 'Alex Graves', 'Gregory Wayne', 'Tim Lillicrap', 'Ivo Danihelka', 'Jack Rae', 'Jonathan J. Hunt', 'Timothy Harley']"
6299,2016,Breaking the Bandwidth Barrier: Geometrical Adaptive Entropy Estimation,Poster,"['Sewoong Oh', 'Pramod Viswanath', 'Weihao Gao']"
63,1987,Connectivity Versus Entropy,,['Yaser S. Abu-Mostafa']
630,1992,Attractor Neural Networks with Local Inhibition: from Statistical Physics to a Digitial Programmable Integrated Circuit,,"['E. Pasero', 'R. Zecchina']"
6300,2016,"Examples are not enough, learn to criticize! Criticism for Interpretability",Poster,"['Oluwasanmi O. Koyejo', 'Rajiv Khanna', 'Been Kim']"
6301,2016,Large-Scale Price Optimization via Network Flow,Poster,"['Ryohei Fujimaki', 'Shinji Ito']"
6302,2016,Low-Rank Regression with Tensor Responses,Poster,"['Hachem Kadri', 'Guillaume Rabusseau']"
6303,2016,Architectural Complexity Measures of Recurrent Neural Networks,Poster,"['Yoshua Bengio', 'Ruslan R. Salakhutdinov', 'Roland Memisevic', 'Saizheng Zhang', 'Yuhuai Wu', 'Tong Che', 'Zhouhan Lin']"
6304,2016,Convolutional Neural Fabrics,Poster,"['Shreyas Saxena', 'Jakob Verbeek']"
6305,2016,Linear Feature Encoding for Reinforcement Learning,Poster,"['Lawrence Carin', 'Xuejun Liao', 'Zhao Song', 'Ronald E. Parr']"
6306,2016,Online ICA: Understanding Global Dynamics of Nonconvex Optimization via Diffusion Processes,Poster,"['Han Liu', 'Zhaoran Wang', 'Chris Junchi Li']"
6307,2016,The Parallel Knowledge Gradient Method for Batch Bayesian Optimization,Poster,"['Jian Wu', 'Peter Frazier']"
6308,2016,Anchor-Free Correlated Topic Modeling: Identifiability and Algorithm,Poster,"['Kejun Huang', 'Xiao Fu', 'Nikolaos D. Sidiropoulos']"
6309,2016,A Constant-Factor Bi-Criteria Approximation Guarantee for k-means++,Poster,['Dennis Wei']
631,1992,Input Reconstruction Reliability Estimation,,['Dean A. Pomerleau']
6310,2016,Phased LSTM: Accelerating Recurrent Network Training for Long or Event-based Sequences,Poster,"['Shih-Chii Liu', 'Michael Pfeiffer', 'Daniel Neil']"
6311,2016,Iterative Refinement of the Approximate Posterior for Directed Belief Networks,Poster,"['Nebojsa Jojic', 'Ruslan R. Salakhutdinov', 'Kyunghyun Cho', 'Junyoung Chung', 'Vince Calhoun', 'Devon Hjelm']"
6312,2016,Mapping Estimation for Discrete Optimal Transport,Poster,"['Micha?l Perrot', 'Amaury Habrard', 'R?mi Flamary', 'Nicolas Courty']"
6313,2016,Bayesian Intermittent Demand Forecasting for Large Inventories,Poster,"['Matthias W. Seeger', 'David Salinas', 'Valentin Flunkert']"
6314,2016,Convex Two-Layer Modeling with Latent Structure,Poster,"['Xinhua Zhang', 'Yaoliang Yu', 'Vignesh Ganapathiraman', 'Junfeng Wen']"
6315,2016,Deep Learning Games,Poster,"['Dale Schuurmans', 'Martin A. Zinkevich']"
6316,2016,Satisfying Real-world Goals with Dataset Constraints,Poster,"['Maya Gupta', 'Andrew Cotter', 'Gabriel Goh', 'Michael P. Friedlander']"
6317,2016,?Congruent? and ?Opposite? Neurons: Sisters for Multisensory Integration and Segregation,Poster,"['K. Y. Michael Wong', 'Si Wu', 'He Wang', 'Wen-Hao Zhang']"
6318,2016,Synthesis of MCMC and Belief Propagation,Poster,"['Jinwoo Shin', 'Sung-Soo Ahn', 'Michael Chertkov']"
6319,2016,Reshaped Wirtinger Flow for Solving Quadratic System of Equations,Poster,"['Huishuai Zhang', 'Yingbin Liang']"
632,1992,Analog VLSI Implementation of Multi-dimensional Gradient Descent,,"['Alan H. Barr', 'Kurt Fleischer', 'David B. Kirk', 'Douglas Kerns']"
6320,2016,"Efficient state-space modularization for planning: theory, behavioral and neural signatures",Poster,"['Daniel M. Wolpert', 'Mate Lengyel', 'Daniel McNamee']"
6321,2016,RETAIN: An Interpretable Predictive Model for Healthcare using Reverse Time Attention Mechanism,Poster,"['Mohammad Taha Bahadori', 'Jimeng Sun', 'Edward Choi', 'Joshua Kulas', 'Andy Schuetz', 'Walter Stewart']"
6322,2016,Exponential expressivity in deep neural networks through transient chaos,Poster,"['Surya Ganguli', 'Subhaneil Lahiri', 'Jascha Sohl-Dickstein', 'Ben Poole', 'Maithra Raghu']"
6323,2016,Learnable Visual Markers,Poster,"['Victor Lempitsky', 'Oleg Grinchuk', 'Vadim Lebedev']"
6324,2016,Local Maxima in the Likelihood of Gaussian Mixture Models: Structural Results and Algorithmic Consequences,Poster,"['Martin J. Wainwright', 'Sivaraman Balakrishnan', 'Chi Jin', 'Yuchen Zhang', 'Michael I. Jordan']"
6325,2016,Hierarchical Clustering via Spreading Metrics,Poster,"['Aurko Roy', 'Sebastian Pokutta']"
6326,2016,Fast and accurate spike sorting of high-channel count probes with KiloSort,Poster,"['Matteo Carandini', 'Marius Pachitariu', 'Nicholas A. Steinmetz', 'Shabnam N. Kadir', 'Kenneth D. Harris']"
6327,2016,Full-Capacity Unitary Recurrent Neural Networks,Poster,"['Scott Wisdom', 'Thomas Powers', 'John Hershey', 'Jonathan Le Roux', 'Les Atlas']"
6328,2016,The Generalized Reparameterization Gradient,Poster,"['Michalis Titsias RC AUEB', 'David Blei', 'Francisco R. Ruiz']"
6329,2016,Short-Dot: Computing Large Linear Transforms Distributedly Using Coded Short Dot Products,Poster,"['Sanghamitra Dutta', 'Viveck Cadambe', 'Pulkit Grover']"
633,1992,Planar Hidden Markov Modeling: From Speech to Optical Character Recognition,,"['Esther Levin', 'Roberto Pieraccini']"
6330,2016,Optimal Architectures in a Solvable Model of Deep Networks,Poster,"['Haim Sompolinsky', 'Jonathan Kadmon']"
6331,2016,Robustness of classifiers: from adversarial to random noise,Poster,"['Alhussein Fawzi', 'Seyed-Mohsen Moosavi-Dezfooli', 'Pascal Frossard']"
6332,2016,Geometric Dirichlet Means Algorithm for topic inference,Poster,"['XuanLong Nguyen', 'Mikhail Yurochkin']"
6333,2016,Regularization With Stochastic Transformations and Perturbations for Deep Semi-Supervised Learning,Poster,"['Mehdi Sajjadi', 'Mehran Javanmardi', 'Tolga Tasdizen']"
6334,2016,Flexible Models for Microclustering with Application to Entity Resolution,Poster,"['Jeffrey W. Miller', 'Brenda Betancourt', 'Giacomo Zanella', 'Hanna Wallach', 'Abbas Zaidi', 'Rebecca C. Steorts']"
6335,2016,Deep Alternative Neural Network: Exploring Contexts as Early as Possible for Action Recognition,Poster,"['Jinzhuo Wang', 'Wenmin Wang', 'xiongtao Chen', 'Ronggang Wang', 'Wen Gao']"
6336,2016,Boosting with Abstention,Poster,"['Corinna Cortes', 'Mehryar Mohri', 'Giulia DeSalvo']"
6337,2016,Dueling Bandits: Beyond Condorcet Winners to General Tournament Solutions,Poster,"['Shivani Agarwal', 'Shivani Agarwal', 'Arun Rajkumar', 'Siddartha Y. Ramamohan']"
6338,2016,Stein Variational Gradient Descent: A General Purpose Bayesian Inference Algorithm,Poster,"['Qiang Liu', 'Dilin Wang']"
6339,2016,Measuring Neural Net Robustness with Constraints,Poster,"['Antonio Criminisi', 'Osbert Bastani', 'Yani Ioannou', 'Leonidas Lampropoulos', 'Dimitrios Vytiniotis', 'Aditya Nori']"
634,1992,Weight Space Probability Densities in Stochastic Learning: I. Dynamics and Equilibria,,"['John E. Moody', 'Todd K. Leen']"
6340,2016,Doubly Convolutional Neural Networks,Poster,"['Shuangfei Zhai', 'Yu Cheng', 'Zhongfei (Mark) Zhang', 'Weining Lu']"
6341,2016,Multi-armed Bandits: Competing with Optimal Sequences,Poster,"['Zohar S. Karnin', 'Oren Anava']"
6342,2016,Learning Infinite RBMs with Frank-Wolfe,Poster,"['Qiang Liu', 'Alexander T. Ihler', 'Wei Ping']"
6343,2016,Object based Scene Representations using Fisher Scores of Local Subspace Projections,Poster,"['Nuno Vasconcelos', 'Mandar D. Dixit']"
6344,2016,Adaptive optimal training of animal behavior,Poster,"['Jonathan W. Pillow', 'Ji Hyun Bak', 'Jung Yoon Choi', 'Athena Akrami', 'Ilana Witten']"
6345,2016,Finding significant combinations of features in the presence of categorical covariates,Poster,"['Karsten Borgwardt', 'Laetitia Papaxanthos', 'Felipe Llinares-Lopez', 'Dean Bodenham']"
6346,2016,Maximal Sparsity with Deep Networks?,Poster,"['David Wipf', 'Wen Gao', 'Bo Xin', 'Yizhou Wang', 'Baoyuan Wang']"
6347,2016,Computing and maximizing influence in linear threshold and triggering models,Poster,"['Po-Ling Loh', 'Justin T. Khim', 'Varun Jog']"
6348,2016,Finite-Dimensional BFRY Priors and Variational Bayesian Inference for Power Law Models,Poster,"['Seungjin Choi', 'Juho Lee', 'Lancelot F. James']"
6349,2016,DECOrrelated feature space partitioning for distributed sparse regression,Poster,"['Chenlei Leng', 'David B. Dunson', 'Xiangyu Wang']"
635,1992,Topography and Ocular Dominance with Positive Correlations,,['Geoffrey J. Goodhill']
6350,2016,Adaptive Skills Adaptive Partitions (ASAP),Poster,"['Shie Mannor', 'Timothy A. Mann', 'Daniel J. Mankowitz']"
6351,2016,Sample Complexity of Automated Mechanism Design,Poster,"['Tuomas Sandholm', 'Maria-Florina F. Balcan', 'Ellen Vitercik']"
6352,2016,Learning brain regions via large-scale online structured sparse dictionary learning,Poster,"['Bertrand Thirion', 'Gael Varoquaux', 'Elvis DOHMATOB', 'Arthur Mensch']"
6353,2016,Neurally-Guided Procedural Models: Amortized Inference for Procedural Graphics Programs using Neural Networks,Poster,"['Noah Goodman', 'Daniel Ritchie', 'Anna Thomas', 'Pat Hanrahan']"
6354,2016,Theoretical Comparisons of Positive-Unlabeled Learning against Positive-Negative Learning,Poster,"['Masashi Sugiyama', 'Gang Niu', 'Marthinus Christoffel du Plessis', 'Tomoya Sakai', 'Yao Ma']"
6355,2016,Fairness in Learning: Classic and Contextual Bandits,Poster,"['Michael Kearns', 'Jamie H. Morgenstern', 'Aaron Roth', 'Matthew Joseph']"
6356,2016,Probabilistic Linear Multistep Methods,Poster,"['Ben Calderhead', 'Onur Teymur', 'Kostas Zygalakis']"
6357,2016,High-Rank Matrix Completion and Clustering under Self-Expressive Models,Poster,['Ehsan Elhamifar']
6358,2016,Safe Exploration in Finite Markov Decision Processes with Gaussian Processes,Poster,"['Andreas Krause', 'Matteo Turchetta', 'Felix Berkenkamp']"
6359,2016,Stochastic Gradient MCMC with Stale Gradients,Poster,"['Lawrence Carin', 'Nan Ding', 'Changyou Chen', 'Chunyuan Li', 'Yizhe Zhang']"
636,1992,Remote Sensing Image Analysis via a Texture Classification Neural Network,,"['Rodney Goodman', 'Hayit K. Greenspan']"
6360,2016,Learning Transferrable Representations for Unsupervised Domain Adaptation,Poster,"['Ashutosh Saxena', 'Hyun Oh Song', 'Ozan Sener', 'Silvio Savarese']"
6361,2016,Deep Submodular Functions: Definitions and Learning,Poster,"['Jeff A. Bilmes', 'Brian W. Dolhansky']"
6362,2016,Beyond Exchangeability: The Chinese Voting Process,Poster,"['Moontae Lee', 'David Mimno', 'Seok Hyun Jin']"
6363,2016,Tractable Operations for Arithmetic Circuits of Probabilistic Models,Poster,"['Adnan Darwiche', 'Arthur Choi', 'Yujia Shen']"
6364,2016,Optimal Black-Box Reductions Between Optimization Objectives,Poster,"['Elad Hazan', 'Zeyuan Allen-Zhu']"
6365,2016,Achieving the KS threshold in the general stochastic block model with linearized acyclic belief propagation,Poster,"['Emmanuel Abbe', 'Colin Sandon']"
6366,2016,Yggdrasil: An Optimized System for Training Deep Decision Trees at Scale,Poster,"['Joseph K. Bradley', 'Firas Abuzaid', 'Feynman T. Liang', 'Andrew Feng', 'Lee Yang', 'Matei Zaharia', 'Ameet S. Talwalkar']"
6367,2016,Deep Neural Networks with Inexact Matching for Person Re-Identification,Poster,"['Arulkumar Subramaniam', 'Moitreya Chatterjee', 'Anurag Mittal']"
6368,2016,Local Similarity-Aware Deep Feature Embedding,Poster,"['Xiaoou Tang', 'Chen Huang', 'Chen Change Loy']"
6369,2016,Efficient Nonparametric Smoothness Estimation,Poster,"['Shashank Singh', 'Barnabas Poczos', 'Simon S. Du']"
637,1992,Weight Space Probability Densities in Stochastic Learning: II. Transients and Basin Hopping Times,,"['Todd K. Leen', 'Genevieve B. Orr']"
6370,2016,Regret of Queueing Bandits,Poster,"['Ramesh Johari', 'Subhashini Krishnasamy', 'Rajat Sen', 'Sanjay Shakkottai']"
6371,2016,Online Convex Optimization with Unconstrained Domains and Losses,Poster,"['Kwabena A. Boahen', 'Ashok Cutkosky']"
6372,2016,Learning the Number of Neurons in Deep Networks,Poster,"['Mathieu Salzmann', 'Jose M. Alvarez']"
6373,2016,k*-Nearest Neighbors: From Global to Local,Poster,"['Kfir Levy', 'Oren Anava']"
6374,2016,Equality of Opportunity in Supervised Learning,Poster,"['Nati Srebro', 'Moritz Hardt', 'Eric Price', 'None']"
6375,2016,Interaction Screening: Efficient and Sample-Optimal Learning of Ising Models,Poster,"['Michael Chertkov', 'Marc Vuffray', 'Sidhant Misra', 'Andrey Lokhov']"
6376,2016,General Tensor Spectral Co-clustering for Higher-Order Data,Poster,"['Austin R. Benson', 'David F. Gleich', 'Tao Wu']"
6377,2016,Fast and Flexible Monotonic Functions with Ensembles of Lattices,Poster,"['Maya Gupta', 'Andrew Cotter', 'Mahdi Milani Fard', 'Kevin Canini', 'Jan Pfeifer']"
6378,2016,Learning Parametric Sparse Models for Image Super-Resolution,Poster,"['Yongbo Li', 'Weisheng Dong', 'Xuemei Xie', 'GUANGMING Shi', 'Xin Li', 'Donglai Xu']"
6379,2016,Composing graphical models with neural networks for structured representations and fast inference,Poster,"['Ryan P. Adams', 'David K. Duvenaud', 'Matthew Johnson', 'Alex Wiltschko', 'Sandeep R. Datta']"
638,1992,Network Structuring and Training Using Rule-based Knowledge,,"['Subutai Ahmad', 'Volker Tresp', 'J?rgen Hollatz']"
6380,2016,Mutual information for symmetric rank-one matrix estimation: A proof of the replica formula,Poster,"['Florent Krzakala', 'Lenka Zdeborov?', 'Jean Barbier', 'Mohamad Dia', 'Nicolas Macris', 'Thibault Lesieur']"
6381,2016,A Communication-Efficient Parallel Algorithm for Decision Tree,Poster,"['Wei Chen', 'Tieyan Liu', 'Qi Meng', 'Guolin Ke', 'Taifeng Wang', 'Qiwei Ye', 'Zhi-Ming Ma']"
6382,2016,Leveraging Sparsity for Efficient Submodular Data Summarization,Poster,"['Alexandros G. Dimakis', 'Shanshan Wu', 'Erik Lindgren']"
6383,2016,Unifying Count-Based Exploration and Intrinsic Motivation,Poster,"['Marc Bellemare', 'Remi Munos', 'Sriram Srinivasan', 'Georg Ostrovski', 'Tom Schaul', 'David Saxton']"
6384,2016,Causal meets Submodular: Subset Selection with Directed Information,Poster,"['Yuxun Zhou', 'Costas J. Spanos']"
6385,2016,Matching Networks for One Shot Learning,Poster,"['Daan Wierstra', 'Charles Blundell', 'Oriol Vinyals', 'koray kavukcuoglu', 'Tim Lillicrap']"
6386,2016,Learning Bayesian networks with ancestral constraints,Poster,"['Adnan Darwiche', 'Arthur Choi', 'Eunice Yuh-Jie Chen', 'Yujia Shen']"
6387,2016,CliqueCNN: Deep Unsupervised Exemplar Learning,Poster,"['Bjorn Ommer', 'Miguel A. Bautista', 'Artsiom Sanakoyeu', 'Ekaterina Tikhoncheva']"
6388,2016,Deep Learning Models of the Retinal Response to Natural Scenes,Poster,"['Surya Ganguli', 'Lane McIntosh', 'Niru Maheswaranathan', 'Aran Nayebi', 'Stephen Baccus']"
6389,2016,On Robustness of Kernel Clustering,Poster,"['Purnamrita Sarkar', 'Bowei Yan']"
639,1992,Stimulus Encoding by Multidimensional Receptive Fields in Single Cells and Cell Populations in V1 of Awake Monkey,,"['Edward Stern', 'Ad Aertsen', 'Eilon Vaadia', 'Shaul Hochstein']"
6390,2016,CNNpack: Packing Convolutional Neural Networks in the Frequency Domain,Poster,"['Dacheng Tao', 'Yunhe Wang', 'Chang Xu', 'Shan You', 'Chao Xu']"
6391,2016,Generative Adversarial Imitation Learning,Poster,"['Stefano Ermon', 'Jonathan Ho']"
